symbol_a,symbol_b,long_symbol,short_symbol,signal_entry_date,entry_fill_date,signal_exit_date,exit_fill_date,exit_reason,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pct,short_net_pct,net_pnl_pct,long_cost_pct,short_cost_pct,short_contract_expiry,rolled_forward_at_entry
ONGC,RELIANCE,ONGC,RELIANCE,2006-08-24,2006-08-25,2006-08-31,,no_fill,,,,,,,,,,,False
BPCL,GAIL,GAIL,BPCL,2006-08-18,2006-08-21,2006-08-24,,no_fill,,,,,,,,,,,False
BPCL,HINDPETRO,BPCL,HINDPETRO,2006-09-06,2006-09-07,2006-09-13,,no_fill,,,,,,,,,,,False
GAIL,MRPL,GAIL,MRPL,2006-09-13,2006-09-14,2006-09-29,,no_fill,,,,,,,,,,,False
IOC,MRPL,MRPL,IOC,2006-10-11,2006-10-12,2006-10-17,,no_fill,,,,,,,,,,,False
IOC,MRPL,IOC,MRPL,2006-10-27,2006-10-30,2006-10-31,,no_fill,,,,,,,,,,,False
HINDPETRO,ONGC,ONGC,HINDPETRO,2006-10-06,2006-10-09,2006-10-17,,no_fill,,,,,,,,,,,False
HINDPETRO,ONGC,ONGC,HINDPETRO,2006-10-27,2006-10-30,2006-10-31,,no_fill,,,,,,,,,,,False
BPCL,IOC,IOC,BPCL,2006-10-16,2006-10-17,2006-10-31,,no_fill,,,,,,,,,,,False
IOC,MRPL,IOC,MRPL,2006-11-16,2006-11-17,2006-11-17,,no_fill,,,,,,,,,,,False
IOC,MRPL,IOC,MRPL,2006-11-28,2006-11-29,2006-11-30,,no_fill,,,,,,,,,,,False
BPCL,ONGC,ONGC,BPCL,2006-10-31,2006-11-01,2006-11-09,,no_fill,,,,,,,,,,,False
GAIL,ONGC,ONGC,GAIL,2006-10-31,2006-11-01,2006-11-20,,no_fill,,,,,,,,,,,False
BPCL,RELIANCE,BPCL,RELIANCE,2006-12-01,2006-12-04,2006-12-28,,no_fill,,,,,,,,,,,False
BPCL,ONGC,BPCL,ONGC,2006-12-26,2006-12-27,2006-12-28,,no_fill,,,,,,,,,,,False
GAIL,RELIANCE,GAIL,RELIANCE,2006-12-13,2006-12-14,2006-12-20,,no_fill,,,,,,,,,,,False
HINDPETRO,IOC,IOC,HINDPETRO,2007-01-16,2007-01-17,2007-01-29,,no_fill,,,,,,,,,,,False
BPCL,MRPL,MRPL,BPCL,2007-01-11,2007-01-12,2007-01-22,,no_fill,,,,,,,,,,,False
IOC,RELIANCE,RELIANCE,IOC,2007-01-04,2007-01-05,2007-01-10,,no_fill,,,,,,,,,,,False
IOC,MRPL,MRPL,IOC,2007-02-22,2007-02-23,2007-02-26,,no_fill,,,,,,,,,,,False
ONGC,RELIANCE,ONGC,RELIANCE,2007-02-20,2007-02-21,2007-02-28,,no_fill,,,,,,,,,,,False
GAIL,HINDPETRO,HINDPETRO,GAIL,2007-02-13,2007-02-14,2007-02-21,,no_fill,,,,,,,,,,,False
MRPL,ONGC,MRPL,ONGC,2007-03-22,2007-03-23,2007-03-30,,no_fill,,,,,,,,,,,False
HINDPETRO,IOC,HINDPETRO,IOC,2007-04-30,2007-05-03,2007-04-30,,no_fill,,,,,,,,,,,False
HINDPETRO,MRPL,HINDPETRO,MRPL,2007-04-11,2007-04-12,2007-04-30,,no_fill,,,,,,,,,,,False
ONGC,RELIANCE,ONGC,RELIANCE,2007-04-30,2007-05-03,2007-04-30,,no_fill,,,,,,,,,,,False
GAIL,MRPL,GAIL,MRPL,2007-05-09,2007-05-10,2007-05-25,,no_fill,,,,,,,,,,,False
BPCL,MRPL,BPCL,MRPL,2007-04-30,2007-05-03,2007-05-10,,no_fill,,,,,,,,,,,False
HINDPETRO,RELIANCE,HINDPETRO,RELIANCE,2007-06-19,2007-06-20,2007-06-22,,no_fill,,,,,,,,,,,False
GAIL,ONGC,ONGC,GAIL,2007-06-01,2007-06-04,2007-06-14,,no_fill,,,,,,,,,,,False
GAIL,HINDPETRO,HINDPETRO,GAIL,2007-06-26,2007-06-27,2007-06-29,,no_fill,,,,,,,,,,,False
IOC,ONGC,IOC,ONGC,2007-07-25,2007-07-26,2007-07-31,,no_fill,,,,,,,,,,,False
MRPL,ONGC,ONGC,MRPL,2007-07-04,2007-07-05,2007-07-16,,no_fill,,,,,,,,,,,False
MRPL,ONGC,ONGC,MRPL,2007-07-20,2007-07-23,2007-07-25,,no_fill,,,,,,,,,,,False
MRPL,ONGC,ONGC,MRPL,2007-08-17,2007-08-20,2007-08-30,,no_fill,,,,,,,,,,,False
MRPL,RELIANCE,MRPL,RELIANCE,2007-08-28,2007-08-29,2007-08-31,,no_fill,,,,,,,,,,,False
IOC,MRPL,IOC,MRPL,2007-09-03,2007-09-04,2007-09-28,,no_fill,,,,,,,,,,,False
IGL,MRPL,IGL,MRPL,2007-09-04,2007-09-05,2007-09-28,,no_fill,,,,,,,,,,,False
IOC,RELIANCE,IOC,RELIANCE,2007-09-19,2007-09-20,2007-09-27,,no_fill,,,,,,,,,,,False
HINDPETRO,ONGC,HINDPETRO,ONGC,2007-10-11,2007-10-12,2007-10-31,,no_fill,,,,,,,,,,,False
GAIL,HINDPETRO,HINDPETRO,GAIL,2007-10-11,2007-10-12,2007-10-31,,no_fill,,,,,,,,,,,False
IOC,MRPL,IOC,MRPL,2007-10-30,2007-10-31,2007-10-31,,no_fill,,,,,,,,,,,False
HINDPETRO,ONGC,ONGC,HINDPETRO,2007-11-15,2007-11-16,2007-11-30,,no_fill,,,,,,,,,,,False
BPCL,MRPL,BPCL,MRPL,2007-10-31,2007-11-01,2007-11-22,,no_fill,,,,,,,,,,,False
HINDPETRO,IOC,HINDPETRO,IOC,2007-10-31,2007-11-01,2007-11-07,,no_fill,,,,,,,,,,,False
HINDPETRO,IOC,IOC,HINDPETRO,2007-11-22,2007-11-23,2007-11-30,,no_fill,,,,,,,,,,,False
GAIL,RELIANCE,RELIANCE,GAIL,2007-12-10,2007-12-11,2007-12-31,,no_fill,,,,,,,,,,,False
BPCL,IOC,BPCL,IOC,2007-12-13,2007-12-14,2007-12-20,,no_fill,,,,,,,,,,,False
HINDPETRO,RELIANCE,RELIANCE,HINDPETRO,2007-12-31,2008-01-01,2008-01-08,2008-01-09,reverted,2890.0,3047.65,374.0,367.9,5.124391961629752,1.442460042780753,3.2834260022052524,0.33062533940830446,0.18855599999999997,2008-01-31,False
BPCL,IOC,IOC,BPCL,2008-01-18,2008-01-21,2008-01-31,2008-01-31,rollover,609.95,457.0,432.0,361.55,-25.359548951668174,16.132488314814815,-4.61353031842668,0.28372306430035243,0.17538205555555553,2008-01-31,False
GAIL,RELIANCE,GAIL,RELIANCE,2008-01-08,2008-01-09,2008-01-18,2008-01-21,reverted,525.0,471.0,3060.0,2790.6,-10.592158304000002,8.621803968627448,-0.9851771676862766,0.3064440182857143,0.18211760000000005,2008-01-31,False
BPCL,GAIL,GAIL,BPCL,2008-02-04,2008-02-05,2008-02-20,2008-02-21,reverted,429.4,422.0,424.0,430.2,-2.0429326540288772,-1.6535966792452799,-1.8482646666370786,0.3195977681415929,0.19133252830188677,2008-02-28,False
BPCL,RELIANCE,RELIANCE,BPCL,2008-02-08,2008-02-11,2008-02-20,2008-02-21,reverted,2414.0,2510.0,430.05,430.2,3.648447521789569,-0.22493097314265076,1.7117582743234592,0.3283544666114333,0.1900513079874433,2008-02-28,False
IOC,ONGC,ONGC,IOC,2008-02-18,2008-02-19,2008-02-27,2008-02-28,reverted,1031.2,1035.0,562.55,552.0,0.04569141183088138,1.6870522033596973,0.8663718075952893,0.32281130345228853,0.18833665096435873,2008-03-27,True
BPCL,RELIANCE,RELIANCE,BPCL,2008-03-03,2008-03-04,2008-03-12,2008-03-13,reverted,2320.0,2290.0,445.55,414.5,-1.6133621491379364,6.785150122320731,2.5858939865913975,0.320258700862069,0.1837647020536416,2008-03-27,False
MRPL,RELIANCE,MRPL,RELIANCE,2008-03-17,2008-03-18,2008-03-31,2008-04-01,window_end,61.0,79.55,2195.0,2283.0,30.0408744847541,-4.202730195899777,12.919072144427162,0.3689615808196722,0.19361857858769932,2008-04-24,True
IOC,MRPL,IOC,MRPL,2008-03-31,2008-04-01,2008-03-31,,no_fill,,,79.0,,,,,,,2008-04-24,False
GAIL,RELIANCE,GAIL,RELIANCE,2008-04-10,2008-04-11,2008-04-30,2008-04-24,rollover,428.3,445.0,2480.1,2582.65,3.570900965257999,-4.3286454134913965,-0.37887222411669885,0.32823515428438016,0.19373149872988993,2008-04-24,False
HINDPETRO,MRPL,MRPL,HINDPETRO,2008-05-27,2008-05-28,2008-05-30,2008-06-02,window_end,85.0,84.75,250.85,246.0,-0.6159110158823519,1.7451417939007337,0.564615389009191,0.3217933688235294,0.18828455650787324,2008-06-26,True
BPCL,HINDPETRO,BPCL,HINDPETRO,2008-05-05,2008-05-06,2008-05-07,2008-05-08,reverted,402.6,382.0,261.0,243.0,-5.431125911475411,6.712722068965521,0.6407980787450547,0.314384729160457,0.1838296551724138,2008-05-29,False
BPCL,HINDPETRO,BPCL,HINDPETRO,2008-05-13,2008-05-14,2008-05-30,2008-05-29,rollover,352.0,352.35,236.0,248.45,-0.2229661315625016,-5.4701789491525386,-2.84657254035752,0.3223979497443182,0.19475522033898304,2008-05-29,False
HINDPETRO,IOC,HINDPETRO,IOC,2008-06-09,2008-06-10,2008-06-24,2008-06-25,reverted,190.0,185.0,363.0,347.55,-2.949781447368418,4.069998710743795,0.5601086316876887,0.3182025,0.18619963636363637,2008-06-26,False
GAIL,ONGC,ONGC,GAIL,2008-05-30,2008-06-02,2008-06-04,2008-06-05,reverted,870.0,890.0,399.0,372.1,1.9730738206896523,6.557886125313275,4.265479973001463,0.3257767540229885,0.18396851127819552,2008-06-26,False
BPCL,IOC,BPCL,IOC,2008-06-30,2008-07-01,2008-07-08,2008-07-09,reverted,232.0,257.0,333.0,360.0,10.437062709482767,-8.305405945945951,1.0658283817684078,0.33879935948275863,0.19729783783783786,2008-07-31,False
GAIL,ONGC,GAIL,ONGC,2008-07-02,2008-07-03,2008-07-09,2008-07-10,reverted,340.0,350.4,825.0,884.8,2.7318792851764644,-7.445011088484837,-2.3565659016541867,0.32694424423529406,0.19652624,2008-07-31,False
GAIL,HINDPETRO,HINDPETRO,GAIL,2008-08-14,2008-08-18,2008-08-29,2008-08-28,rollover,223.15,203.0,410.25,385.45,-9.338173968138026,5.860500531383302,-1.738836718377362,0.30837338557024424,0.18459392321755025,2008-08-28,False
HINDPETRO,IOC,HINDPETRO,IOC,2008-08-01,2008-08-04,2008-08-27,2008-08-28,reverted,223.0,203.0,420.1,397.5,-9.277077253811663,5.194480299928591,-2.0412984769415363,0.3084673883408072,0.1851912068555106,2008-08-28,False
HINDPETRO,IOC,IOC,HINDPETRO,2008-09-09,2008-09-10,2008-09-30,2008-09-25,rollover,436.2,382.25,244.1,231.55,-12.671424614786796,4.955930380991392,-3.857747116897702,0.3032448807198533,0.18540513723883653,2008-09-25,False
HINDPETRO,RELIANCE,RELIANCE,HINDPETRO,2008-09-05,2008-09-08,2008-09-19,2008-09-22,reverted,2190.0,2100.0,240.0,230.9,-4.42552098356165,3.60505006666666,-0.41023545844749476,0.31593194246575346,0.1866166,2008-09-25,False
GAIL,HINDPETRO,GAIL,HINDPETRO,2008-10-03,2008-10-06,2008-10-28,2008-10-29,reverted,250.0,219.0,244.9,189.0,-12.7031959976,22.65611141690486,4.97645770965243,0.30319599759999993,0.16953170273581056,2008-10-29,False
BPCL,ONGC,ONGC,BPCL,2008-10-06,2008-10-07,2008-10-23,2008-10-24,reverted,1002.15,769.9,380.0,296.5,-23.46181627334231,21.80338778947368,-0.8292142419343165,0.28664289610337773,0.17029642105263157,2008-10-29,False
GAIL,RELIANCE,GAIL,RELIANCE,2008-10-06,2008-10-07,2008-10-16,2008-10-17,reverted,255.0,259.7,1689.0,1421.0,1.5180605795294009,15.691599703966844,8.604830141748122,0.325076675372549,0.17577744227353462,2008-10-29,False
BPCL,GAIL,GAIL,BPCL,2008-11-05,2008-11-06,2008-11-11,2008-11-12,reverted,202.0,210.0,312.0,308.45,3.632066776237627,0.9488218205128276,2.2904442983752276,0.3283292633663366,0.18899869230769228,2008-11-27,False
BPCL,GAIL,GAIL,BPCL,2008-11-17,2008-11-18,2008-11-28,2008-12-01,window_end,190.0,202.0,326.5,359.95,5.983841793684208,-10.44423890352221,-2.230198554919001,0.33194768,0.19921593261868303,2008-12-25,True
MRPL,ONGC,ONGC,MRPL,2008-11-04,2008-11-05,2008-11-05,2008-11-06,reverted,780.0,705.35,48.2,40.1,-9.878055549884616,16.630043402489633,3.3759939263025087,0.3075427293717949,0.17493585062240663,2008-11-27,False
MRPL,ONGC,MRPL,ONGC,2008-11-21,2008-11-24,2008-11-28,2008-12-01,window_end,35.0,34.45,676.95,691.9,-1.8912597019999966,-2.40043718295295,-2.145848442476473,0.31983113057142853,0.19200229115887432,2008-12-25,True
GAIL,HINDPETRO,GAIL,HINDPETRO,2008-12-24,2008-12-26,2008-12-31,2009-01-01,window_end,200.6,208.5,284.8,270.25,3.6098903007976095,4.923414016853931,4.26665215882577,0.3282951428713859,0.185434297752809,2009-01-29,False
GAIL,MRPL,GAIL,MRPL,2008-12-18,2008-12-19,2008-12-31,2009-01-01,window_end,210.0,208.5,41.9,41.95,-1.0354336099999975,-0.3094588544152936,-0.6724462322076455,0.32114789571428576,0.1901271121718377,2009-01-29,True
IOC,ONGC,IOC,ONGC,2008-12-16,2008-12-17,2008-12-22,2008-12-23,reverted,384.0,415.0,708.25,692.0,7.738269642187508,2.1064270172961552,4.922348329741832,0.33464702447916667,0.1879605577126721,2009-01-29,True
IOC,ONGC,ONGC,IOC,2008-12-26,2008-12-29,2008-12-31,2009-01-01,window_end,640.0,667.0,416.8,424.0,3.8900238465625043,-1.9190177735124796,0.9855030365250124,0.3287261534375,0.191570556621881,2009-01-29,False
MRPL,RELIANCE,MRPL,RELIANCE,2009-01-29,2009-01-30,2009-01-30,2009-02-02,window_end,35.75,36.85,1255.0,1342.0,2.749951027692319,-7.1285133227091615,-2.1892811475084213,0.32697204923076933,0.19624240637450197,2009-02-26,False
MRPL,ONGC,MRPL,ONGC,2009-01-20,2009-01-21,2009-01-27,2009-01-28,reverted,36.5,37.5,646.15,629.0,2.4132719890411067,2.4665448595527306,2.4399084242969185,0.3264540383561644,0.18763760581908226,2009-02-26,True
BPCL,RELIANCE,RELIANCE,BPCL,2009-02-20,2009-02-24,2009-02-26,2009-02-27,reverted,1235.0,1289.4,407.55,384.0,4.075846241748984,5.593598814869348,4.834722528309166,0.32901205784615395,0.1848332793522267,2009-03-26,True
ONGC,RELIANCE,RELIANCE,ONGC,2009-02-24,2009-02-25,2009-02-27,2009-03-02,window_end,1265.0,1228.7,680.0,675.25,-3.1874021166956488,0.5091364117647034,-1.3391328524654726,0.31783689930434783,0.189393,2009-03-26,True
HINDPETRO,MRPL,HINDPETRO,MRPL,2009-03-09,2009-03-12,2009-03-30,2009-03-26,rollover,257.0,251.0,36.95,42.05,-2.6532890303501975,-14.004844790257097,-8.329066910303647,0.318658680155642,0.20240906630581867,2009-03-26,False
HINDPETRO,ONGC,HINDPETRO,ONGC,2009-03-09,2009-03-12,2009-03-31,2009-03-26,rollover,257.0,251.0,668.05,807.6,-2.6532890303501975,-21.097925108899055,-11.875607069624627,0.318658680155642,0.20877010553102313,2009-03-26,False
HINDPETRO,IOC,HINDPETRO,IOC,2009-03-13,2009-03-16,2009-03-17,2009-03-18,reverted,245.1,259.95,406.0,398.05,5.727198718359853,1.7698656945812803,3.748532206470567,0.331552811627907,0.1882623842364532,2009-03-26,False
HINDPETRO,IOC,IOC,HINDPETRO,2009-03-30,2009-03-31,2009-03-31,2009-04-01,window_end,385.7,398.95,269.0,269.0,3.107789802722318,-0.19002,1.458884901361159,0.32752261625615764,0.19002,2009-04-30,False
GAIL,RELIANCE,GAIL,RELIANCE,2009-04-13,2009-04-15,2009-04-29,2009-04-29,rollover,255.0,248.9,1748.0,1806.25,-2.710727169176471,-3.5253910068649894,-3.11805908802073,0.3185703064313725,0.19301114416475973,2009-04-30,False
BPCL,GAIL,GAIL,BPCL,2009-05-25,2009-05-26,2009-05-29,2009-06-01,window_end,285.85,310.0,472.0,475.0,8.11326298334791,-0.8261837288135687,3.6435396272671707,0.33522398534196257,0.19059050847457626,2009-06-25,True
GAIL,IOC,IOC,GAIL,2009-05-19,2009-05-20,2009-05-29,2009-06-01,window_end,440.05,616.0,311.35,309.55,39.60042291391887,0.3886264364862717,19.99452467520257,0.38366980281786156,0.18950107274771158,2009-06-25,True
BPCL,MRPL,BPCL,MRPL,2009-05-11,2009-05-12,2009-05-15,2009-05-18,reverted,357.5,418.75,53.6,57.9,16.78430197692307,-8.219608955223869,4.282346510849601,0.34856515594405596,0.19722089552238806,2009-05-28,False
BPCL,MRPL,BPCL,MRPL,2009-05-27,2009-05-28,2009-05-29,2009-06-01,window_end,458.4,475.0,77.0,78.0,3.293483126439806,-1.4898870129870023,0.9017980567264018,0.3278083220767889,0.19118571428571426,2009-06-25,True
MRPL,RELIANCE,RELIANCE,MRPL,2009-06-05,2009-06-08,2009-06-29,2009-06-25,rollover,2207.0,2001.2,96.0,85.1,-9.63279548043498,11.174338166666677,0.7707713431158485,0.30792008396918896,0.17982850000000003,2009-06-25,False
GAIL,MRPL,MRPL,GAIL,2009-07-02,2009-07-03,2009-07-21,2009-07-22,reverted,83.4,85.85,308.7,330.35,2.6108917859712046,-7.209596624554591,-2.2993524192916928,0.32675809412470025,0.19631512147716226,2009-07-30,False
HINDPETRO,MRPL,MRPL,HINDPETRO,2009-07-03,2009-07-06,2009-07-17,2009-07-20,reverted,84.7,81.0,334.0,324.0,-4.683893327272732,2.806679401197606,-0.9386069630375629,0.31553441345926797,0.1873325748502994,2009-07-30,False
HINDPETRO,IOC,IOC,HINDPETRO,2009-07-24,2009-07-27,2009-07-31,2009-08-03,window_end,523.85,551.1,326.0,342.0,4.871634315414711,-5.1024008588957,-0.11538327174049456,0.33023644911711364,0.19442539877300613,2009-08-27,True
MRPL,ONGC,MRPL,ONGC,2009-08-17,2009-08-18,2009-08-25,2009-08-26,reverted,79.05,83.5,1169.4,1172.25,5.298455362049345,-0.43395348383785265,2.4322509391057463,0.33089315154965215,0.190238758337609,2009-09-24,True
GAIL,ONGC,GAIL,ONGC,2009-07-31,2009-08-03,2009-08-12,2009-08-13,reverted,332.05,327.5,1184.0,1143.8,-1.6904157079656725,3.208297864864873,0.7589410784496002,0.3201401470561662,0.18697240540540538,2009-08-27,False
ONGC,RELIANCE,RELIANCE,ONGC,2009-08-20,2009-08-21,2009-08-25,2009-08-26,reverted,1888.0,2026.05,1171.35,1172.25,6.978492300037079,-0.26692338839800805,3.3557844558195353,0.33347803894597455,0.1900889665770265,2009-09-24,True
BPCL,HINDPETRO,BPCL,HINDPETRO,2009-09-09,2009-09-10,2009-09-11,2009-09-14,reverted,562.5,565.35,408.0,395.5,0.18364311216001078,2.876455490196079,1.5300493011780447,0.3230235545066667,0.18727,2009-09-24,False
GAIL,IOC,GAIL,IOC,2009-09-07,2009-09-08,2009-09-09,2009-09-10,reverted,372.0,389.4,683.0,638.45,4.34798858161289,6.338528767203509,5.343258674408199,0.3294307732258065,0.1841652298682284,2009-09-24,False
HINDPETRO,MRPL,HINDPETRO,MRPL,2009-10-16,2009-10-20,2009-10-30,2009-11-03,window_end,360.05,350.0,88.8,73.6,-3.1092361536730992,16.94246144144144,6.9166126438841715,0.3179571646437995,0.17465567567567566,2009-11-26,True
BPCL,HINDPETRO,HINDPETRO,BPCL,2009-10-23,2009-10-26,2009-10-29,2009-10-30,reverted,355.0,353.0,532.95,508.0,-0.8847600022535205,4.495671926071873,1.8054559619091763,0.3213797205633803,0.1858178947368421,2009-11-26,True
BPCL,ONGC,BPCL,ONGC,2009-10-14,2009-10-15,2009-10-30,2009-10-29,rollover,540.0,490.0,1276.0,1163.5,-9.56728014444444,8.634508213166143,-0.4663859656391489,0.30802088518518517,0.18210620689655174,2009-10-29,False
IOC,MRPL,IOC,MRPL,2009-10-30,2009-11-03,2009-11-25,2009-11-26,reverted,302.5,299.0,73.6,79.9,-1.4774925418181803,-8.757485869565242,-5.117489205691712,0.3204677484297521,0.19770326086956524,2009-11-26,False
GAIL,HINDPETRO,HINDPETRO,GAIL,2009-11-18,2009-11-19,2009-11-30,2009-12-01,window_end,348.0,356.0,388.05,418.2,1.9730738206896523,-7.9666113258600735,-2.9967687525852105,0.3257767540229885,0.19699400850405874,2009-12-31,True
IOC,RELIANCE,IOC,RELIANCE,2009-10-30,2009-11-03,2009-11-30,2009-11-26,rollover,302.5,299.0,1924.55,1063.75,-1.4774925418181803,44.577466117793776,21.549986787987798,0.3204677484297521,0.14987274064066924,2009-11-26,False
HINDPETRO,ONGC,ONGC,HINDPETRO,2009-12-04,2009-12-07,2009-12-16,2009-12-17,reverted,1183.0,1190.0,384.0,378.8,0.26856176686390837,1.1653621666666674,0.7169619667652879,0.3231542094674556,0.18880450000000004,2009-12-31,False
MRPL,RELIANCE,RELIANCE,MRPL,2009-11-30,2009-12-01,2009-12-21,2009-12-22,reverted,1075.0,1018.2,78.1,75.85,-5.597849140762782,2.693487810499363,-1.4521806651317095,0.31412821053023254,0.18743408450704227,2009-12-31,False
